lot_id,first_issue_date,first_issue_year,outcome,lot_size_original,lot_size_source,land_width,land_depth,geolocalarea,roll_number,folioID,PID,site_id,tax_coord,lot_size_missing
027244890,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050121,D00004TR27,027244890,BCS2563,60318605,TRUE
027244903,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050122,D00004TR2A,027244903,BCS2563,60318605,TRUE
027244911,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050123,D00004TR2D,027244911,BCS2563,60318605,TRUE
027244920,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050124,D00004TR2H,027244920,BCS2563,60318605,TRUE
027244938,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050125,D00004TR2L,027244938,BCS2563,60318605,TRUE
027244946,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050126,D00004TR2Q,027244946,BCS2563,60318605,TRUE
027244954,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050127,D00004TR2T,027244954,BCS2563,60318605,TRUE
027244962,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050128,D00004TR2W,027244962,BCS2563,60318605,TRUE
027244971,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050129,D00004TR2Z,027244971,BCS2563,60318605,TRUE
027244989,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050130,D00004TR33,027244989,BCS2563,60318605,TRUE
027244997,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050131,D00004TR36,027244997,BCS2563,60318605,TRUE
027245004,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050132,D00004TR3A,027245004,BCS2563,60318605,TRUE
027245012,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050133,D00004TR3D,027245012,BCS2563,60318605,TRUE
027245021,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050134,D00004TR3J,027245021,BCS2563,60318605,TRUE
027245039,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050135,D00004TR3N,027245039,BCS2563,60318605,TRUE
027245047,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050136,D00004TR3T,027245047,BCS2563,60318605,TRUE
027245055,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050137,D00004TR3X,027245055,BCS2563,60318605,TRUE
027245063,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050138,D00004TR40,027245063,BCS2563,60318605,TRUE
027245071,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050139,D00004TR44,027245071,BCS2563,60318605,TRUE
027245080,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050140,D00004TR47,027245080,BCS2563,60318605,TRUE
027245098,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050141,D00004TR4A,027245098,BCS2563,60318605,TRUE
027245101,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050142,D00004TR4E,027245101,BCS2563,60318605,TRUE
027245110,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050143,D00004TR4H,027245110,BCS2563,60318605,TRUE
027245128,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050144,D00004TR4L,027245128,BCS2563,60318605,TRUE
027245136,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050145,D00004TR4P,027245136,BCS2563,60318605,TRUE
027245144,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050146,D00004TR4T,027245144,BCS2563,60318605,TRUE
027245152,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050147,D00004TR4W,027245152,BCS2563,60318605,TRUE
027245161,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050148,D00004TR4Z,027245161,BCS2563,60318605,TRUE
027245179,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050149,D00004TR52,027245179,BCS2563,60318605,TRUE
027245187,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050150,D00004TR56,027245187,BCS2563,60318605,TRUE
027245195,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050151,D00004TR5A,027245195,BCS2563,60318605,TRUE
027245209,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050152,D00004TR5E,027245209,BCS2563,60318605,TRUE
027245217,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050153,D00004TR5H,027245217,BCS2563,60318605,TRUE
027245225,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050154,D00004TR5M,027245225,BCS2563,60318605,TRUE
027245233,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050155,D00004TR5Q,027245233,BCS2563,60318605,TRUE
027245241,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050156,D00004TR5T,027245241,BCS2563,60318605,TRUE
027245250,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050157,D00004TR5X,027245250,BCS2563,60318605,TRUE
027245268,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050158,D00004TR61,027245268,BCS2563,60318605,TRUE
027245276,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050159,D00004TR65,027245276,BCS2563,60318605,TRUE
027245284,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050160,D00004TR68,027245284,BCS2563,60318605,TRUE
027245292,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050161,D00004TR6B,027245292,BCS2563,60318605,TRUE
027245306,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050162,D00004TR6E,027245306,BCS2563,60318605,TRUE
027245314,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050163,D00004TR6H,027245314,BCS2563,60318605,TRUE
027245322,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050164,D00004TR6L,027245322,BCS2563,60318605,TRUE
027245331,2017-08-31,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,030603186050165,D00004TR6P,027245331,BCS2563,60318605,TRUE
027371832,2017-02-06,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002640062080005,D00005B4BV,027371832,BCS2736,64006208,TRUE
027371841,2017-02-06,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002640062080006,D00005B4C1,027371841,BCS2736,64006208,TRUE
027371859,2017-02-06,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002640062080007,D00005B4C5,027371859,BCS2736,64006208,TRUE
027371867,2017-02-06,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002640062080008,D00005B4C9,027371867,BCS2736,64006208,TRUE
027371875,2017-02-06,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002640062080009,D00005B4CF,027371875,BCS2736,64006208,TRUE
027371883,2017-02-06,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002640062080010,D00005B4CK,027371883,BCS2736,64006208,TRUE
027371891,2017-02-06,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002640062080011,D00005B4CP,027371891,BCS2736,64006208,TRUE
027371905,2017-02-06,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002640062080012,D00005B4CT,027371905,BCS2736,64006208,TRUE
027371913,2017-02-06,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002640062080013,D00005B4CX,027371913,BCS2736,64006208,TRUE
027371921,2017-02-06,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002640062080014,D00005B4D1,027371921,BCS2736,64006208,TRUE
027371930,2017-02-06,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002640062080015,D00005B4D6,027371930,BCS2736,64006208,TRUE
027371948,2017-02-06,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002640062080016,D00005B4DA,027371948,BCS2736,64006208,TRUE
027371956,2017-02-06,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002640062080017,D00005B4DE,027371956,BCS2736,64006208,TRUE
027371964,2017-02-06,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002640062080018,D00005B4DJ,027371964,BCS2736,64006208,TRUE
027371972,2017-02-06,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002640062080019,D00005B4DP,027371972,BCS2736,64006208,TRUE
027371981,2017-02-06,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002640062080020,D00005B4DT,027371981,BCS2736,64006208,TRUE
027371999,2017-02-06,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002640062080021,D00005B4DY,027371999,BCS2736,64006208,TRUE
027372006,2017-02-06,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002640062080022,D00005B4E2,027372006,BCS2736,64006208,TRUE
027372014,2017-02-06,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002640062080023,D00005B4E6,027372014,BCS2736,64006208,TRUE
027372022,2017-02-06,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002640062080024,D00005B4EA,027372022,BCS2736,64006208,TRUE
027372031,2017-02-06,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002640062080025,D00005B4EE,027372031,BCS2736,64006208,TRUE
027372049,2017-02-06,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002640062080026,D00005B4EJ,027372049,BCS2736,64006208,TRUE
027372057,2017-02-06,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002640062080027,D00005B4EN,027372057,BCS2736,64006208,TRUE
027372065,2017-02-06,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002640062080028,D00005B4ES,027372065,BCS2736,64006208,TRUE
027372073,2017-02-06,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002640062080029,D00005B4EW,027372073,BCS2736,64006208,TRUE
027372081,2017-02-06,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002640062080030,D00005B4F1,027372081,BCS2736,64006208,TRUE
027372090,2017-02-06,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002640062080031,D00005B4F8,027372090,BCS2736,64006208,TRUE
027388875,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550015,D00005APNK,027388875,BCS2756,13461255,TRUE
027388883,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550016,D00005APNP,027388883,BCS2756,13461255,TRUE
027388891,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550017,D00005APNT,027388891,BCS2756,13461255,TRUE
027388905,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550018,D00005APNX,027388905,BCS2756,13461255,TRUE
027388913,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550019,D00005APP1,027388913,BCS2756,13461255,TRUE
027388921,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550020,D00005APP5,027388921,BCS2756,13461255,TRUE
027388930,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550021,D00005APP9,027388930,BCS2756,13461255,TRUE
027388948,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550022,D00005APPD,027388948,BCS2756,13461255,TRUE
027388956,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550023,D00005APPH,027388956,BCS2756,13461255,TRUE
027388964,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550024,D00005APPM,027388964,BCS2756,13461255,TRUE
027388972,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550025,D00005APPR,027388972,BCS2756,13461255,TRUE
027388981,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550026,D00005APPV,027388981,BCS2756,13461255,TRUE
027388999,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550027,D00005APPZ,027388999,BCS2756,13461255,TRUE
027389006,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550028,D00005APQ3,027389006,BCS2756,13461255,TRUE
027389014,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550029,D00005APQ7,027389014,BCS2756,13461255,TRUE
027389022,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550030,D00005APQB,027389022,BCS2756,13461255,TRUE
027389031,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550031,D00005APQF,027389031,BCS2756,13461255,TRUE
027389049,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550032,D00005APQL,027389049,BCS2756,13461255,TRUE
027389057,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550033,D00005APQR,027389057,BCS2756,13461255,TRUE
027389065,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550034,D00005APQV,027389065,BCS2756,13461255,TRUE
027389073,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550035,D00005APQZ,027389073,BCS2756,13461255,TRUE
027389081,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550036,D00005APR3,027389081,BCS2756,13461255,TRUE
027389090,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550037,D00005APR7,027389090,BCS2756,13461255,TRUE
027389103,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550038,D00005APRB,027389103,BCS2756,13461255,TRUE
027389111,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550039,D00005APRF,027389111,BCS2756,13461255,TRUE
027389120,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550040,D00005APRK,027389120,BCS2756,13461255,TRUE
027389138,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550041,D00005APRP,027389138,BCS2756,13461255,TRUE
027389146,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550042,D00005APRT,027389146,BCS2756,13461255,TRUE
027389154,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550043,D00005APRY,027389154,BCS2756,13461255,TRUE
027389162,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550044,D00005APS2,027389162,BCS2756,13461255,TRUE
027389171,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550045,D00005APS6,027389171,BCS2756,13461255,TRUE
027389189,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550046,D00005APSA,027389189,BCS2756,13461255,TRUE
027389197,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550047,D00005APSE,027389197,BCS2756,13461255,TRUE
027389201,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550048,D00005APSJ,027389201,BCS2756,13461255,TRUE
027389219,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550049,D00005APSP,027389219,BCS2756,13461255,TRUE
027389227,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550050,D00005APST,027389227,BCS2756,13461255,TRUE
027389235,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550051,D00005APSX,027389235,BCS2756,13461255,TRUE
027389243,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550052,D00005APT1,027389243,BCS2756,13461255,TRUE
027389251,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550053,D00005APT5,027389251,BCS2756,13461255,TRUE
027389260,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550054,D00005APT9,027389260,BCS2756,13461255,TRUE
027389278,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550055,D00005APTD,027389278,BCS2756,13461255,TRUE
027389286,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550056,D00005APTJ,027389286,BCS2756,13461255,TRUE
027389294,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550057,D00005APTN,027389294,BCS2756,13461255,TRUE
027389308,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550058,D00005APTS,027389308,BCS2756,13461255,TRUE
027389316,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550059,D00005APTW,027389316,BCS2756,13461255,TRUE
027389324,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550060,D00005APU1,027389324,BCS2756,13461255,TRUE
027389332,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550061,D00005APU5,027389332,BCS2756,13461255,TRUE
027389341,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550062,D00005APU9,027389341,BCS2756,13461255,TRUE
027389359,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550063,D00005APUD,027389359,BCS2756,13461255,TRUE
027389367,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550064,D00005APUH,027389367,BCS2756,13461255,TRUE
027389375,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550065,D00005APUM,027389375,BCS2756,13461255,TRUE
027389383,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550066,D00005APUS,027389383,BCS2756,13461255,TRUE
027389391,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550067,D00005APUW,027389391,BCS2756,13461255,TRUE
027389405,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550068,D00005APV0,027389405,BCS2756,13461255,TRUE
027389421,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550069,D00005APV4,027389421,BCS2756,13461255,TRUE
027389430,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550070,D00005APV8,027389430,BCS2756,13461255,TRUE
027389448,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550071,D00005APVC,027389448,BCS2756,13461255,TRUE
027389456,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550072,D00005APVG,027389456,BCS2756,13461255,TRUE
027389464,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550073,D00005APVM,027389464,BCS2756,13461255,TRUE
027389472,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550074,D00005APVR,027389472,BCS2756,13461255,TRUE
027389481,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550075,D00005APVV,027389481,BCS2756,13461255,TRUE
027389499,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550076,D00005APVZ,027389499,BCS2756,13461255,TRUE
027389502,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550077,D00005APW4,027389502,BCS2756,13461255,TRUE
027389511,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550078,D00005APW8,027389511,BCS2756,13461255,TRUE
027389529,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550079,D00005APWC,027389529,BCS2756,13461255,TRUE
027389537,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550080,D00005APWG,027389537,BCS2756,13461255,TRUE
027389545,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550081,D00005APWL,027389545,BCS2756,13461255,TRUE
027389553,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550082,D00005APWQ,027389553,BCS2756,13461255,TRUE
027389561,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550083,D00005APWU,027389561,BCS2756,13461255,TRUE
027389570,2020-10-01,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,029134612550084,D00005APWY,027389570,BCS2756,13461255,TRUE
